symbol,demangled,category,reason,diff_excerpt,date
_ZN8WongWork11CGMAccounts4isGMEj,WongWork::CGMAccounts::isGM(unsigned int),codegen_diff,"std::find(begin,end,key) != end() 逻辑与ORIG一致；差异为实参求值顺序（ORIG 先求 end() 两次再 begin()，GCC 4.4.7 从左到右先 begin()），调用结果相同，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,48 +1,42 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x38,%esp
-movl   $0x0,-0x20(%ebp)
-movl   $0x0,-0x1c(%ebp)
-movl   $0x3,-0x1c(%ebp)
 mov    0xc(%ebp),%eax
-mov    %eax,-0x20(%ebp)",2026-08-11
_ZN8WongWork11CGMAccounts12AppendGM_SysEjc,"WongWork::CGMAccounts::AppendGM_Sys(unsigned int, char)",codegen_diff,追加逻辑（列表 push_back + 参数组装）与ORIG一致；差异为栈槽布局（frame 0x48 vs 0x34）与字段写入顺序，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,37 +1,33 @@
 push   %ebp
 mov    %esp,%ebp
-push   %ebx
-sub    $0x34,%esp
+sub    $0x48,%esp
 mov    0x10(%ebp),%eax
-mov    %al,-0x1c(%ebp)
-movl   $0x0,-0x18(%ebp)",2026-08-11
_ZN8WongWork11CGMAccounts8appendGMEjj,"WongWork::CGMAccounts::appendGM(unsigned int, unsigned int)",codegen_diff,"空实现（return）；差异为 ORIG 有 sub $0x10;mov $0,%eax;leave 而 OURS 直接 pop %ebp，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,6 +1,4 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x10,%esp
-mov    $0x0,%eax
-leave
+pop    %ebp
 ret
```",2026-08-11
_ZN8WongWork11CGMAccounts8removeGMEjj,"WongWork::CGMAccounts::removeGM(unsigned int, unsigned int)",codegen_diff,同 appendGMEjj：空实现 epilogue 形态不同，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,6 +1,4 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x20,%esp
-mov    $0x0,%eax
-leave
+pop    %ebp
 ret
```",2026-08-11
_ZNK8WongWork11CGMAccounts9getGMInfoEj,WongWork::CGMAccounts::getGMInfo(unsigned int) const,codegen_diff,key/result 结构初始化与 find 逻辑一致；差异为初始化方式（ORIG movl $0 两次再覆盖 vs OURS 直接写）与栈槽布局，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,63 +1,58 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x34,%esp
 mov    0x8(%ebp),%ebx
-movl   $0x0,-0x1c(%ebp)
+mov    0x10(%ebp),%eax
+mov    %eax,-0x1c(%ebp)",2026-08-11
_ZN17CSignalTranslator13regist_signalEiPFviE,"CSignalTranslator::regist_signal(int, void (*)(int))",codegen_diff,sigaction 流程与ORIG一致（flags 已改为 if/else OR 局部变量形态）；剩余差异为 sigaction 返回判断形态（ORIG shr $0x1f;test;je 旧惯用法 vs 4.4.7 cmp/jns）与栈槽布局（sigaction 结构 -0x98 vs -0x94），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,38 +1,34 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x138,%esp
 mov    0x10(%ebp),%eax
-mov    %eax,-0x94(%ebp)
-lea    -0x94(%ebp),%eax
+mov    %eax,-0x98(%ebp)
+lea    -0x98(%ebp),%eax",2026-08-11
_ZN17CSignalTranslator12init_handlerEP12CApplication,CSignalTranslator::init_handler(CApplication*),codegen_diff,new CApplication 分配/初始化/异常清理序列与ORIG一致（字符串与行号一致）；差异为异常清理 landing pad 布局（delete 清理块内联位置）与栈帧 0x2c vs 0x24，属编译器异常处理布局差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,136 +1,186 @@
 push   %ebp
 mov    %esp,%ebp
+push   %edi
+push   %esi
 push   %ebx
-sub    $0x24,%esp
+sub    $0x2c,%esp
 movl   $0x8,(%esp)",2026-08-11
_ZN17CSignalTranslator4initEP12CApplication,CSignalTranslator::init(CApplication*),codegen_diff,信号注册调用序列与ORIG一致（SIGTERM/SIGUSR1/... 与异常字符串一致）；差异为寄存器分配（虚调用 call *%edx vs *%eax）与 epilogue 形态，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,54 +1,53 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x20,%esp
 mov    0x8(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN17CSignalTranslator11init_signalEv>",2026-08-11
_ZN7MemPoolI14CUdpRecvBufferE5allocEv,MemPool<CUdpRecvBuffer>::alloc(),codegen_diff,分配/链表逻辑与ORIG一致（new 0x1804、空闲链头插入）；差异为分支反转（je/jne）与栈帧 0x44 vs 0x40、push %esi，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,93 +1,102 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
 push   %ebx
-sub    $0x40,%esp
+sub    $0x44,%esp
 mov    0x8(%ebp),%eax
 mov    (%eax),%eax",2026-08-11
_ZN7MemPoolI14CUdpRecvBufferE4freeEPv,MemPool<CUdpRecvBuffer>::free(void*),codegen_diff,"归还链表逻辑一致；差异为地址计算（mov %edx,0x1800(%eax) 直写 vs add %eax 后写入）与尾部 jmp+nop 对齐，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,16 +1,12 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x10,%esp
 cmpl   $0x0,0xc(%ebp)
-je     <T> <_ZN7MemPoolI14CUdpRecvBufferE4freeEPv+0x2b>
+je     <T> <_ZN7MemPoolI14CUdpRecvBufferE4freeEPv+0x21>
 mov    0xc(%ebp),%eax
-mov    %eax,-0x4(%ebp)",2026-08-11
_ZN7MemPoolI14CUdpRecvBufferE4freeEPvj,"MemPool<CUdpRecvBuffer>::free(void*, unsigned int)",codegen_diff,"按大小归还逻辑一致；差异为比较操作数顺序（cmp 0x10(%ebp),%eax vs mov/cmp/jne）与栈帧 0x18 vs 0x28，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,24 +1,22 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x28,%esp
+sub    $0x18,%esp
 cmpl   $0x0,0xc(%ebp)
-je     <T> <_ZN7MemPoolI14CUdpRecvBufferE4freeEPvj+0x42>
+je     <T> <_ZN7MemPoolI14CUdpRecvBufferE4freeEPvj+0x3d>
 mov    0x8(%ebp),%eax",2026-08-11
_ZN18CFrameCountHandler11SaveProcessEv,CFrameCountHandler::SaveProcess(),codegen_diff,帧计数/保存逻辑与ORIG一致；差异为 lea vs add 地址计算、setne/test vs je 分支形态、寄存器保存（push esi/ebx）与栈帧 0x38 vs 0x30，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,39 +1,33 @@
 push   %ebp
 mov    %esp,%ebp
-push   %esi
-push   %ebx
-sub    $0x30,%esp
+sub    $0x38,%esp
 mov    0x8(%ebp),%eax
 movzbl 0x28(%eax),%eax",2026-08-11
_ZN18CFrameCountHandler17GetFrameCountInfoEv,CFrameCountHandler::GetFrameCountInfo(),codegen_diff,"计数读取/条件分支逻辑与ORIG一致；差异为寄存器中转（mov %eax,%edx vs 栈槽 -0x1c）、sete/test vs jne 与栈槽布局，属编译器代码生成差异","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,262 +1,277 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x6c,%esp
 movl   $0x0,-0x2c(%ebp)
 movl   $0x0,-0x28(%ebp)",2026-08-11
_ZN18CFrameCountHandler18InitFrameCountInfoEP12CApplicationjt,"CFrameCountHandler::InitFrameCountInfo(CApplication*, unsigned int, unsigned short)",codegen_diff,初始化逻辑一致；差异为指令顺序（mov 0xc 先/后）、nop 对齐与函数尺寸差导致的分支注解偏移，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,100 +1,101 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x3c,%esp
 mov    0x14(%ebp),%eax
 mov    %ax,-0x2c(%ebp)",2026-08-11
_ZN14CCubeStatistic16addStatisticDataEP21Packet_Cube_Statistic,CCubeStatistic::addStatisticData(Packet_Cube_Statistic*),codegen_diff,map 插入/异常清理与ORIG一致；差异为 pair 析构清理块放置位置（landing pad 布局）与函数尺寸差导致的分支注解偏移，属编译器异常处理布局差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,116 +1,117 @@
 push   %ebp
 mov    %esp,%ebp
 push   %esi
 push   %ebx
 sub    $0x60,%esp
 lea    -0x4c(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN18STCubeStatisticKeyC1Ev>",2026-08-11
_ZN14CCubeStatistic17sendStatisticDataEP14CServerHandler,CCubeStatistic::sendStatisticData(CServerHandler*),codegen_diff,Packet_DBMW_Cube_Statistic(0x17f6) 构造、count*0xd+off 字段写入、0x1d5 批量发送逻辑与ORIG一致；差异为迭代器/地址计算寄存器分配（lea -0x24 vs lea -0x1810 基址形式）与函数尺寸差，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,166 +1,168 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x1824,%esp
 lea    -0x1810(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN26Packet_DBMW_Cube_StatisticC1Ev>
 movl   $0x0,-0xc(%ebp)",2026-08-11
_ZN14statistc_proxy17addStatisticProxyEP16StatisticsPacket,statistc_proxy::addStatisticProxy(StatisticsPacket*),codegen_diff,统计代理注册/列表逻辑与ORIG一致；差异为寄存器分配（push %edi vs 栈槽）与地址计算（lea 0x4c/0x2b vs add），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,29 +1,30 @@
 push   %ebp
 mov    %esp,%ebp
-push   %edi
 push   %esi
 push   %ebx
-sub    $0x3c,%esp
+sub    $0x30,%esp
 mov    0x8(%ebp),%eax",2026-08-11
_ZN14CPacketDecoder9MsgDecodeEP12PacketHeader,CPacketDecoder::MsgDecode(PacketHeader*),caliber_issue,"静态计数器初始化已移入 if 块（与ORIG结构一致，范围校验/空指针检查一致）；剩余差异：① 静态对象 __cxa_atexit 的 dso handle 匿名数据（&data#hash(.rodata) vs .data，同单例函数的 __dso_handle 无 st_size 问题）；② movzwl %ax,%ebx vs %eax 寄存器分配；③ 函数尺寸 1 字节差导致的分支注解偏移。均为口径/代码生成问题","```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,126 +1,125 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x2c,%esp
 cmpl   $0x0,0xc(%ebp)
 jne    <T> <_ZN14CPacketDecoder9MsgDecodeEP12PacketHeader+0x19>",2026-08-11
_ZN14CPacketDecoder7ProcessEv,CPacketDecoder::Process(),codegen_diff,异常前置结构已与ORIG一致（m_queue/m_lock 空则抛 CDNFException，队列排空+MsgDecode+双 CGuard delete 逻辑一致）；剩余差异为寄存器中转（-0x1c 栈槽）、!empty() 判断形态（ORIG xor $1 vs 4.4.7 cmp/setne）与函数尺寸差导致的分支注解偏移，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,231 +1,230 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x4c,%esp
 mov    0x8(%ebp),%eax
 mov    (%eax),%eax",2026-08-11
_ZN14CNetworkThread8dispatchEPv,CNetworkThread::dispatch(void*),codegen_diff,异常前置结构已与ORIG一致（Not Ready 抛异常 + Sleep/puts/m_running 循环 + 双 CGuard 入队/删除逻辑）；剩余差异为本地变量栈槽整体偏移（字符串局部 -0x31 vs -0x51，相差0x20）与函数尺寸差导致的分支注解偏移，指令序列等价，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,543 +1,549 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x9c,%esp
 mov    0x8(%ebp),%eax
 mov    0xc(%eax),%eax",2026-08-11
_ZN17CHWSpecResearcher13DBSaveProcessEP14CServerHandler,CHWSpecResearcher::DBSaveProcess(CServerHandler*),codegen_diff,批量入库/条件分支逻辑与ORIG一致；差异为 seta/test/je vs jbe 分支形态与注解偏移，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,59 +1,55 @@
 push   %ebp
 mov    %esp,%ebp
 sub    $0x28,%esp
 mov    0x8(%ebp),%eax
 movzbl 0x48(%eax),%eax
 lea    0x1(%eax),%edx
 mov    0x8(%ebp),%eax
 mov    %dl,0x48(%eax)",2026-08-11
_ZN17CHWSpecResearcher14SendDBMWHWSpecEP14CServerHandlerh,"CHWSpecResearcher::SendDBMWHWSpec(CServerHandler*, unsigned char)",codegen_diff,HWSpec 上报包构造/字段写入与ORIG一致；差异为本地变量栈槽布局（-0x17fb vs -0x1803 等，整体平移8字节）与寄存器分配（push %esi），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,111 +1,125 @@
 push   %ebp
 mov    %esp,%ebp
+push   %esi
 push   %ebx
-sub    $0x1824,%esp
+sub    $0x1820,%esp
 mov    0x10(%ebp),%eax
 mov    %al,-0x180c(%ebp)",2026-08-11
_ZN17CHWSpecResearcher16WriteSpecStaticsEhRK6HWSpec,"CHWSpecResearcher::WriteSpecStatics(unsigned char, HWSpec const&)",codegen_diff,db_type 分支与日志记录逻辑与ORIG一致；差异为本地变量布局（CMyFileLog 构造顺序/栈槽）与寄存器分配（push %ebx），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,96 +1,110 @@
 push   %ebp
 mov    %esp,%ebp
-push   %ebx
-sub    $0x74,%esp
+sub    $0x78,%esp
 mov    0xc(%ebp),%eax
 mov    %al,-0x5c(%ebp)
 cmpb   $0x2,-0x5c(%ebp)",2026-08-11
_ZN17CHWSpecResearcher17SendDBMWErrorLineEP14CServerHandler,CHWSpecResearcher::SendDBMWErrorLine(CServerHandler*),codegen_diff,错误行上报逻辑与ORIG一致；差异为 count*0xd+off 地址计算（shl/add 组合 vs lea）与寄存器分配，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,113 +1,113 @@
 push   %ebp
 mov    %esp,%ebp
 push   %ebx
 sub    $0x1824,%esp
 lea    -0x180a(%ebp),%eax
 mov    %eax,(%esp)
 call   <T> <_ZN37Packet_DBMW_Save_Error_Line_StatisticC1Ev>
 movl   $0x0,-0xc(%ebp)",2026-08-11
_ZN17CPacketTranslater20OnCompatibilityIndexEP12PacketHeader,CPacketTranslater::OnCompatibilityIndex(PacketHeader*),codegen_diff,空实现（直接返回）；差异为 epilogue 形态（ORIG sub $0x10;leave vs OURS pop %ebp），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,5 +1,4 @@
 push   %ebp
 mov    %esp,%ebp
-sub    $0x10,%esp
-leave
+pop    %ebp
 ret
```",2026-08-11
_ZN17CPacketTranslater21OnClientSpecStatisticEP12PacketHeader,CPacketTranslater::OnClientSpecStatistic(PacketHeader*),codegen_diff,字符串/行号与ORIG一致（同 On* 簇模式）；差异为本地变量栈槽整体偏移（-0x39 vs -0x29，差0x10），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,175 +1,180 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x4c,%esp
 mov    &_ZN17CPacketTranslater8m_pclAppE,%eax
 test   %eax,%eax",2026-08-11
_ZN17CPacketTranslater34OnHolePunchingSuccessRateStatisticEP12PacketHeader,CPacketTranslater::OnHolePunchingSuccessRateStatistic(PacketHeader*),codegen_diff,同 OnClientSpecStatistic：字符串/行号一致，栈槽整体偏移（-0x31 vs -0x21），属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,169 +1,181 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x7c,%esp
 mov    &_ZN17CPacketTranslater8m_pclAppE,%eax
 test   %eax,%eax",2026-08-11
_ZN17CPacketTranslater23OnFrameLagStatisticsAddEP12PacketHeader,CPacketTranslater::OnFrameLagStatisticsAdd(PacketHeader*),codegen_diff,字符串/行号与ORIG一致；差异为本地栈槽整体偏移（-0xf1 vs -0x4d 等，函数含较大局部数组）与注解偏移，属编译器代码生成差异,"```diff
--- ORIG（伪代码化）
+++ OURS（伪代码化）
@@ -1,548 +1,582 @@
 push   %ebp
 mov    %esp,%ebp
 push   %edi
 push   %esi
 push   %ebx
 sub    $0x13c,%esp
 mov    &_ZN17CPacketTranslater8m_pclAppE,%eax
 test   %eax,%eax",2026-08-11
